"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Lebanon","LBN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.77260814417754","13.4463365908449","15.530767302578","22.9320569421169","45.2756360033649","56.4781946849412","60.9251279341795","67.4313257410274","68.6033561769833","76.5248260149927","79.5995309773283","80.2465561351339","78.5710215669584","77.3726944162899","81.180350108121","82.4640164149752","81.4458648436717","80.5807411208815","81.2904459942995","83.8372136611271","90.1529089855058","99.4247218746466","100","102.965080620865","110.74753916693","113.642847946413","113.809641250066","117.827798505275","118.994184805403","122.450392051942","129.133262145969","132.878126748074","",
"Liberia","LBR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.7252340612424","91.378480690547","90.1058262310599","104.082583685946","121.629114186145","122.225110060556","133.390233784563","149.420595251168","175.30972739439","170.536320329714","181.641647757026","201.483178339164","211.699225893499","219.512303353263","223.456619458139","225.802061074589","236.755266567501","231.589232119805","227.298050139276","218.809394588866","",
"Libya","LBY","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.5818921668362","64.1112019623876","68.7175389532561","87.4411725157994","100","122.605353075171","157.631907149584","172.544989603996","191.559740230557","233.376378917878","174.302292232003","198.985358065668","235.301611920456","256.433273471845","239.334503892629","197.908025596498","159.516812735318","155.437069017701","177.867815953861","210.103947866807","207.785186861699","",
"St. Lucia","LCA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","30.3963746885239","32.632331832566","30.1388280951434","30.8593444435379","36.7184616937579","38.3527521218637","40.0723031831846","42.5916874285147","42.7781932957962","44.4640491129785","48.1911222357525","50.833114601014","51.7202450067048","52.2396967356419","53.5868089280391","56.3010594050611","56.5611522597897","58.1865514363542","59.6006225834401","60.9908255138745","61.6713819921016","61.1088523653658","61.3604439211153","64.5662312344135","65.0234471693308","69.5080725295267","73.1055425037206","75.7306894907834","77.6487763439825","77.8960384147039","81.3298369730757","81.7812870846982","83.4082492308898","89.3450283554356","92.5639850055372","96.671673769854","95.9111999234007","99.3212097123297","99.9998278913628","100.992403527431","",
"Latin America & Caribbean","LCN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","34.2821730980128","37.108294399621","40.1674004598229","43.4786849414421","47.0629403553532","50.9426678224076","52.0789059176385","53.2404935210165","54.4279781754249","55.6419624075525","56.8830160914795","60.872056494774","65.2407608974359","67.3399832921973","69.3274804296203","71.3069194563181","73.9440096728978","75.8070590642999","77.7062625863735","80.149210715055","84.4792272815778","89.438267615526","93.0368647428287","96.1088345879642","96.9280286347238","98.6688111610833","99.4733767305036","99.9853724524313","100","100.819192785902","102.384432860558","103.39379587067","104.066704808316","104.724985295248","105.573434317459","106.830357705973","108.23505049088","115.358797732172","112.917006318363","101.737474473782","","","","","","","","","","","",
"Sri Lanka","LKA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","1.02634942382235","1.00226503183096","1.03544972596985","1.05200356898161","1.06428620205922","1.04509132813519","1.0643092571408","1.19307336663551","1.208565247743","1.35973827399378","1.38011330874441","1.50386613742724","1.69558793300121","2.10895095119372","2.2217860414262","2.44342193330193","2.80238709251203","3.10834851526738","3.58695013894687","4.30353353362798","5.20233947994434","5.83187772070401","6.81786338854436","8.20192482875631","8.24981632378214","8.73798146205283","9.41530536075189","10.3678550084246","11.5003521149399","13.8076994194116","15.2746326041277","16.711014164483","18.3627966977234","20.1569493240093","22.0322389356252","24.4155666437034","26.5945262754465","29.0449885116251","30.2540445850465","32.4557615646534","36.8907765238432","39.8831977798374","43.3724449047819","47.1898673737914","52.1064507094981","57.9825105004507","66.1165538343204","76.9114141736675","81.4337150608113","100","103.831394081967","115.074706226858","122.251815954346","125.811915764157","126.628488296585","132.761277972193","142.407236758788","148.585148843505","151.841100122511","",
"Lower middle income","LMC","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","1.38637027363865","1.40507125374636","1.42849995962695","1.4512225664336","1.48025407176578","1.53106136006439","1.58827715775669","1.49672067448776","1.55759801831433","1.64674249948017","1.67937798059273","1.77989708618864","2.02805250813856","2.16930672127334","2.38234011074565","2.97225926910036","3.10728744053779","3.33967816283118","3.89227614866523","3.9867956193496","5.63970118549513","6.34901292991958","6.04091793883705","6.73905726391233","7.28511970294242","8.64800383149212","10.0535874469023","11.233454705334","13.4892560820432","15.4909650894086","17.3489365565664","20.4417700327805","23.2911463557785","25.9225739022176","27.9358860169101","31.5162939970217","33.4079159442067","36.4209560876398","40.0347285663225","43.2900534455819","46.0174212769868","51.2970251163258","58.5847588812874","60.0135316977388","65.7750663086436","69.670820180481","76.1578624952098","72.0648441166601","81.1153170278488","82.1263876784998","90.0572934450824","97.959771626568","100.000220077311","108.104568493392","122.002768738686","132.600624271434","132.838218921946","135.442850833204","144.726009145075","148.68473366591","",
"Late-demographic dividend","LTE","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0653453938957","57.1890291881234","63.7374963279557","65.8729523674396","65.0434110617506","65.8762756294591","65.6641544578982","65.8721032246202","65.3398787971071","67.096375085021","71.7249259007342","76.5620461375898","83.1218727986641","91.1886900893465","88.1839003339997","90.1882120980645","95.0381912663389","97.6775068114803","98.9997194021459","99.9087564261336","100","101.613621738544","105.934173157886","109.450953333466","112.683464809012","",
"Luxembourg","LUX","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","12.0815438841109","11.639527242492","12.0928481476662","12.4732834655899","13.2010152572143","13.5703051296589","14.1040249915904","14.1648087112525","14.8754079796383","15.6627653771736","18.3165511863781","18.1674195213161","19.2190969316345","21.5642588532182","25.2260221762345","25.0102644144032","28.0654388727119","28.3944239512135","29.8510529544053","31.7479159091228","34.2627827450908","36.7235383036263","40.6938598252984","43.4686497364963","45.384524830277","46.7880339626251","46.7488386375344","46.7783030432414","48.0770732572651","50.0102442836835","51.2671958529475","52.2017142372625","54.1483557220256","57.3825122042335","59.4152144560094","60.8008192303154","63.5294820175516","62.9196961033183","61.6589914522724","65.235668987147","66.6480097596166","66.9525921656679","68.0779363237144","69.9043424489046","71.9699764482139","74.9896223625183","80.265529634746","81.461595373968","84.6253322222773","85.808409293112","88.9118613731501","93.1561498974575","95.5376837654033","97.1579292114629","99.8163031258759","100","100.770690201785","102.50034679931","105.074987408708","108.639228814567","",
"Latvia","LVA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.7878528295324","41.3510738927245","43.7843566904029","45.890014497248","46.577471219482","48.2508212312013","49.3534732021003","51.8681631599142","54.4320995643057","58.1199401468519","64.6176573778531","72.6591875560367","87.2821560137772","97.516241089128","88.0280095125767","87.6720239696494","93.2864341780865","96.6627078971236","98.2457692150765","99.9977763396792","100","100.858465884038","103.864647064583","107.989997265319","110.832246476597","",
"Macao SAR, China","MAC","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","14.6885109047271","15.8788269661216","18.1608310888803","18.7322036252518","19.7878018616156","22.1382197163848","24.09603549827","27.1065172834383","30.0851257088957","33.5864741897433","38.5680148334705","42.2514234003243","45.0996880509969","48.7942157369071","49.8769360594926","50.6963788300836","49.6919424712957","49.0724185232487","48.2537126498479","47.5771461363893","46.9484991899377","46.9864188706219","47.8878481483779","50.5534304337162","54.4994841942377","59.3069812922775","65.2912536341028","65.863729948989","69.0116097219922","74.1835567137622","79.3241877656114","85.4528931758437","92.8347928347928","97.0146695271843","97.895472338451","100","103.531805810052","106.207728996442","",
"St. Martin (French part)","MAF","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","15.3007294515547","14.7277109164499","14.3922166266546","14.8251567115898","15.339248437445","15.9628191760742","16.5349617242232","17.5335730443701","21.7237876823629","21.9261047838931","23.0172779754676","25.496461282701","27.6425528074638","29.6727902463314","39.4716747705973","43.2098306173755","45.931338065587","49.1328432888433","52.1796462897271","56.8516262257391","61.1102391252963","62.9525957615478","65.2633315707816","67.1690071836399","72.3372321510432","76.2407779131017","79.7386120406238","82.1586649256739","82.6970837210551","88.9311231066372","89.3184079757559","89.9555980431198","90.3076134403214","90.8219571748532","90.1477965128911","90.7358464035382","91.8324294760199","92.8082454659807","93.939783184011","95.0581744549857","96.5297042331617","100","104.530497094994","104.68406517649","105.705385624624","104.974981963641","105.362691554377","106.740089629681","107.14336391113","109.424497819097","111.047434923704","111.8058731806","112.997749890761","113.946930989844","",
"Monaco","MCO","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","16.3295634643602","17.3066986141336","18.4951563089595","19.9313126239182","22.1961016909833","25.2258443381482","27.9523983180647","30.4141188161328","33.1996805592844","36.5537028055262","40.6686690263559","45.3222329005803","50.7570399240921","55.586654325193","59.6317409827841","62.9273912496698","66.2492546723293","68.0912817644228","70.1835760867501","72.5055198714711","74.4200725151301","76.3102067847085","77.9401026329921","79.1481988353889","80.2132665634512","81.2623835488407","82.5663045102223","83.4035692881225","84.1549685473628","84.1938875326226","85.3731222246086","86.7808377585402","88.8463678461616","90.5155034623541","91.9545094554651","92.1351071370154","94.1253768261575","96.5323906239445","98.8991737965482","98.9553965629763","100","100.969111420114","102.15429041392","102.92790263254","103.509670917132","104.651130447682","104.768910531253","105.587231931211","106.404044633272","","",
"Moldova","MDA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9267756799881","13.9700987548327","15.7167718033872","17.2038503331842","24.0478286273075","30.6198000812116","34.3215045561829","37.6944168089119","43.2980583988328","46.7563119495771","51.1252891078274","57.9853526024522","67.210077058561","73.4231438183607","75.0159794301864","100","108.190799274905","116.22312426819","120.783547026057","128.455940297556","140.7419359703","148.727753370216","158.023652547236","163.048841031867","172.002397701081","",
"Madagascar","MDG","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.482388577988796","0.491020708108219","0.507670868724398","0.526337209647894","0.535036053616754","0.558283628852738","0.590760497777657","0.594740597203723","0.600514644150255","0.623720612807959","0.666785794533872","0.690711191921608","0.711600611909024","0.796287316978615","0.977876141152186","1.02374876221628","1.1253772688023","1.22209115085841","1.30513062681506","1.45295654475152","2.14690178269751","2.80078049823988","3.69441474281447","4.4136813299111","4.8427119371645","5.35439531772273","6.13037165552251","7.07817815209115","8.94239736751249","9.74871441315066","10.9047857720793","11.8360744213993","13.5602691324549","14.9149286983114","20.7305771704002","30.8960476885415","37.0013589413427","38.6634501519593","41.0644386327756","44.0166198235375","49.1094981020759","52.9974699802868","61.7412710955507","60.6891968751525","69.158860907517","81.8590728519838","90.6717236141831","100","107.486289283236","114.934194325526","126.678796216968","139.835911592233","147.479611359046","155.52062005738","165.989903488895","176.785439244944","192.625527817257","202.182675852816","217.513264588174","228.9922882463","",
"Maldives","MDV","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4322957840819","24.5233807396976","25.5289408719804","25.2384258760868","25.9333171244926","26.4603890908367","39.92682927771","40.1254793141744","41.3739301081432","45.4989275166027","49.6657971923139","53.3240976955043","58.7194663631905","65.2079930518415","72.5679104468899","74.6590429917223","84.0922032564288","89.7910919963886","95.5649785969801","100","107.929908104787","108.173001590875","109.668098692997","115.442168179178","117.926659226609","",
"Middle East & North Africa","MEA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.0078153407335987","0.00808247332640906","0.00828944712330312","0.00855567864888159","0.0090519254239721","0.00919264358379717","0.00964832175013073","0.00995417357873668","0.010055958354024","0.0107568397055447","0.0110454113979319","0.0117477505054618","0.0125159612484894","0.0141915190453975","0.0174744216244887","0.0201973903602711","0.0241083212704638","0.0314474332690365","0.036479770578272","0.0436565445564122","0.0614632320249258","0.0776265044344117","0.125633949682098","0.234475154158665","0.373806494741808","0.593348220052354","1.0048404248574","2.44011921184536","4.8911522042492","6.20232083403765","7.95115081797911","9.81408311299374","11.2709240729315","15.3468335309065","16.6989669741877","23.1221673569205","29.2600651535871","34.7448261210108","40.105843444767","46.564014842208","51.7569297530798","54.8838195478168","57.9042769420208","60.2432944818778","65.0396914716119","68.860071834636","73.2596949747432","77.5007436180887","82.284486372852","85.5328005097517","89.4203957362139","94.6451160693536","98.4933173679802","100","104.423341943565","107.334030907998","113.106212694013","120.635949202286","126.627793152296","130.848282822082","",
"Marshall Islands","MHL","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","38.1713282116557","40.9877580953482","42.4266560620442","44.1691710051316","45.7971487387031","46.9209560620748","48.2629736225804","50.2529772100608","52.6435249246741","55.2703720441035","58.0583827784596","59.8082337711639","61.6226557945222","63.2400589618708","65.0153007397025","66.8330993188158","71.3395235121758","72.9514299934117","75.2255589624814","74.8835174137977","74.6421311390728","77.1720684142605","78.2372831703967","78.9218074470783","81.8390039713592","83.3302401140138","85.7727791600895","91.5369896929894","89.4309268849733","88.8420354842863","96.2356328660076","103.402402161289","102.330614619127","101.640763400201","100","107.24377137901","109.395209922399","109.732717486281","","",
"Middle income","MIC","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.173443613865684","0.336344147854669","4.61351172551766","25.0112044734272","62.9996490146372","73.7673073014341","75.8806085617202","78.8621768366538","79.9597088123391","82.1490591451594","88.8675239640593","93.0611477368258","93.9396141145014","95.4911667809838","95.3326112863414","100","103.25262417821","107.994555222497","113.924745798083","114.260912219978","116.593300823066","120.933104416719","122.146061357914","127.622227364385","129.468879973499","132.062686503689","136.63899252017","140.474485981096","145.592744843821","149.038523171592","",
"Mali","MLI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","10.0008556800361","12.1096808627569","12.5443404301652","13.3007321301053","14.19127468126","15.1097785686076","15.7077076776718","16.464512465469","20.2495619988383","22.4661474282282","24.2778055215546","26.3565079321884","29.3667492996963","33.6254133883735","37.2598186659734","42.160863317848","46.721572661938","51.0442515600168","49.2666404361174","49.198504624549","48.2605191825565","46.2080323337352","47.7862115240644","51.4189731559702","48.4284162148458","48.7862135014516","50.3644934429608","70.2898715757567","81.4019860546398","80.0571282168106","84.5244743482998","85.9948409972657","100","99.380272079615","104.029641046308","107.684079293032","99.5062441982057","103.087099926235","110.820395344993","115.970078774709","121.252569298078","130.075352015316","136.105557094295","142.046564300852","159.351941161349","166.690567524452","167.764177299746","169.871702723195","174.772070322782","177.205214458016","180.632794351094","184.402670726945","188.828101568487","",
"Malta","MLT","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","28.4542543594768","28.6344246816931","28.2841441456596","30.7411249817514","31.7751691698106","33.4793488860621","35.1622572832674","36.8924252773962","38.4252989212387","40.8101582216571","45.8675848712015","49.4362386913196","51.1376814999234","50.981463997285","50.8914064865535","51.2153372018005","53.0169421398549","54.6347381701743","55.6507046278319","56.8455466142446","58.6367781187151","60.6016225977156","62.7556578366738","64.54702180376","66.8460215248621","67.3684816142031","68.7851953038546","72.6290237220366","73.6294257236598","75.946726513107","76.728534238445","78.5874273652386","80.7722309083098","83.077227763909","84.3358194379269","86.2331646180125","88.578429760221","91.0564605408825","93.7884491782205","96.3114046786011","100","102.191606258512","104.196409434195","106.048788258691","108.476257969262","110.743085164877","112.368808934948","115.190323008895","117.630605871742","120.364495072971","",
"Myanmar","MMR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.174044667026118","0.176567335092805","0.177628235744457","0.17930465898262","0.172641087513296","0.175560626745861","0.181802177910796","0.210875237508823","0.214445025451092","0.220368539304806","0.217220333397261","0.212203776156207","0.21380694583668","0.235197971512307","0.368133970478047","0.428863808786651","0.472302204490509","0.481378905163357","0.485217210669357","0.512470162612567","0.51880011069072","0.54175796895245","0.56003942057724","0.571001289539669","0.585378467320442","0.594552816233937","0.633522838184764","0.768073088965477","0.961593874792934","1.51628428279061","1.79739725354787","2.22425833654543","2.70793366343388","3.68954413888856","4.50420103731881","5.38706243932183","6.62810657641709","8.86802379018283","12.0450145750577","14.7720649009304","15.1357197521757","18.8961083149582","26.7396803106361","32.2203894231551","33.3806869138867","39.7776048327629","48.2504330753374","59.6587211384011","67.7834383059534","71.0903206162555","76.0973625330714","83.9008249165543","86.5270020804145","90.3152155300495","94.0845493721731","100","105.37290102051","111.111150347915","118.072506871192","127.1","",
"Middle East & North Africa (excluding high income)","MNA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.2536730971684","73.6298227417349","75.8940566272685","82.2090296079305","87.0476265048489","90.820780884159","100","116.041536491147","124.89449399507","127.901839632455","129.953634063439","131.516591032209","131.749405904041","134.472626960229","135.866051581515","138.881726597053","145.96620835341","151.549338419481","156.438483440682","158.896640448951","",
"Mongolia","MNG","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","0.204495177900159","0.208547088706706","0.210432876258844","0.203935563881845","0.200982452700307","0.182547618700926","0.184025868912562","0.185739127142823","0.199015274851734","0.245272246537579","0.474160187024062","1.29773225210068","5.43616439631449","8.93267208439677","14.3166102050415","15.8638882617524","19.3019314205919","18.9290572903728","20.9888713034984","23.5074710858313","25.963659700164","27.6174636479957","30.4445458986395","35.526189061214","42.666398418295","52.0473619783172","58.0997246767758","70.5613915548112","71.8503390970574","100","115.119265491291","129.83654852668","133.611998445836","143.564537885503","146.052524397115","149.30767327251","165.028886600792","178.910844106544","193.794096943997","",
"Northern Mariana Islands","MNP","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.4063989108237","84","84.6745976207138","85.0160256410256","85.197934595525","86.5313653136531","97.4066390041494","100","99.1315136476427","98.5215053763441","100.401069518717","102.088772845953","106.289308176101","113.122721749696","118.371212121212","120.739064856712","124.108818011257","","",
"Mozambique","MOZ","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.76651667864589","6.48487255276684","9.34634786671339","13.9466279606901","21.1703795321097","33.5279021371137","36.805445988362","38.8466243226175","39.2497718028845","43.6063809581993","50.5820600197402","56.0429084775927","58.5483058684468","62.5019843756261","67.1370691070141","72.4562330537055","77.9465014586259","82.4227162253523","83.081293794377","89.7119664996424","92.7337543029883","95.9479743111486","98.8037509216834","99.9999534249268","107.585805433374","122.298820227898","131.643315175169","134.439490200363","138.421417075765","",
"Mauritania","MRT","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","2.16483718147664","2.21750038172147","2.31629533521511","2.42131634302795","2.37130548030397","2.4695505378604","2.52836445529136","2.52807153182464","2.48916768123196","2.49235776446932","2.64867709940603","2.83732166843712","3.30584055355414","3.72516557109515","4.2841030252213","4.54246189776525","4.83256823877847","4.95286048739943","5.55883891403055","5.92280105787869","6.35309865755595","6.99386951020927","7.50133060820616","8.31992131269552","9.17229107735886","9.83822249317346","10.8675099107006","11.4525291419355","12.365997164654","12.6927658632766","17.9492342617846","18.9798689997474","21.2409189212226","23.5970893860325","24.2676998122263","24.7183664056453","27.7036191842157","32.8153837813242","34.3821606137966","36.5659733744614","38.6965333059493","41.2949246667166","43.1472000959807","47.8664425686037","54.8478872742157","62.5765375461305","68.1430870479958","75.4455163470855","75.1747211421509","91.9711359294237","108.11001525942","108.602820893902","113.476881039606","100","95.2060914217296","105.878817800825","109.759985916677","111.744810731624","116.865824935651","",
"Mauritius","MUS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","8.06040053708992","8.75193529941912","9.69292593176487","11.4314943548835","14.468793268422","16.0406684237679","17.4627118079048","18.9359890230336","20.3493095477211","22.0178561891152","23.7842521096797","26.8559876364815","29.7796533457781","33.0695778472184","36.5695398415435","39.7014572609161","41.8276287862264","45.6842273952772","48.6790251020109","51.3092509703951","54.9019466194913","57.7133486659552","61.7322635607217","65.7892538472176","68.0326208863055","72.272422342689","76.767249687632","81.084019998229","86.6345858398912","90.0550056264887","99.9998877822411","108.308193755888","114.467348005554","113.718501661586","114.999448362482","118.635114281792","121.560090997728","124.904064587562","126.753438501913","127.971280054379","130.719553027976","132.414818579213","134.329513839273","135.593943512286","",
"Malawi","MWI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.0886268333186656","0.0882077285471283","0.0919083385126692","0.0971240576754749","0.0965499748885732","0.100129629076295","0.100337224348318","0.0982536422763471","0.104743153108116","0.107252492830349","0.11666802926347","0.125887710761855","0.127051520019795","0.138883871306292","0.164295148201616","0.177754890861475","0.195597407014266","0.22176495527242","0.222252346246572","0.229856624764679","0.266157314670718","0.309822388803347","0.339761326680302","0.377915739199269","0.42618334902077","0.464245085355837","0.526961273881508","0.615089575328201","0.806332032553726","0.987833204899368","1.09314446590221","1.2100275174635","1.37067586667964","1.756859223168","2.216662293421","3.92835968307621","5.98468346383167","7.23158270842493","8.64524755279719","12.0766135944776","15.7640809311504","19.8032274112075","42.1202068018817","46.4780031107057","53.3784191110004","59.1119210891558","70.9149516673571","73.8222671393364","82.6548556808075","89.1844425932209","100","114.075761373677","134.217093291139","170.858891940256","206.540556131058","248.952954079744","297.608648384722","337.671251969636","360.191360667948","389.604519305001","",
"Malaysia","MYS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","14.9079770757315","13.7513293609151","13.5985595346049","15.8882341955037","16.0672510637661","16.4934195700138","16.2662159662399","15.8883378318835","15.3670900023963","16.120994374656","16.0388680167131","15.9637012259157","16.0185913188412","18.8817735083576","21.2815025904701","20.6265476849546","23.2515154209151","24.8477600795451","27.2928743119471","30.5842521255634","32.6869435380306","33.0334313929163","33.8787753133766","35.8811421165445","37.6008477627272","36.9970074006395","33.7718599265378","36.3610520937882","37.6773317243442","39.3583825691031","40.8570769542486","42.3216800586457","43.3434280336965","45.0715180742653","46.8461345105199","48.5482511216972","50.3347798579632","52.0876128542795","56.5143932245885","56.5400806103369","61.5468273563659","60.5732341508643","62.4684998970799","64.5292937778774","68.4070414103382","74.4696746073613","77.4342614709674","81.2140781626865","89.6513278532043","84.2792395909489","90.4036820862809","95.2966982892486","96.249600759584","96.4175317512833","98.7966023208747","100","101.658325957934","105.519745025952","106.270946058597","106.355174966758","",
"North America","NAC","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","4.23137567557094","4.38044748708077","5.12480991022964","5.80638916638426","6.54458963179631","8.11301642906455","8.92978576700974","9.76874674766338","11.739265646527","13.5092833157898","14.371143662897","15.2328271012353","16.7971509310308","18.3766508991017","22.1795450008066","23.6397456020781","27.1739676419903","29.0600326659079","31.4811658085937","33.5902327745415","37.0129470863211","41.1498765557406","45.3027677764616","45.8182394339504","46.9328140572757","49.5206118852192","54.1822979111701","59.6839512993797","66.1945783094307","70.8036348778104","73.3271760238004","76.1173223085194","85.922659314662","89.1557188175801","96.4453778185453","99.9999996556631","108.34236806875","117.379602787632","122.425652409205","124.26457493669","",
"New Caledonia","NCL","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","18.7556963274306","20.0701223705261","20.8774241645288","21.8712440568285","24.2773664766174","27.0252363430761","29.0556110839814","31.311513832004","33.3671076408585","37.5807964291973","40.2536268529085","42.8869713499299","45.4032432350756","38.3607899837849","51.809144379255","58.3365123759621","66.3544866397401","72.8860715611029","78.5486385218076","85.492080693223","90.32288282629","98.8339183543756","100.516946169466","103.089416299888","104.86093775555","100","103.630409061151","106.575290925439","109.469111578307","112.634622996052","114.134387908427","115.757696292386","118.140517861897","118.384878879084","118.502072611713","117.771791509663","","","","","","","","","","","","","","","","","","","","",
